revenuMensuel,montant,dureeMois,autresCharges,ancienneteMois,incidentsPaiement,fichageBam,score,approved
10324.03,473298.11,48,0,83,0,0,21,0
12519.36,235979.19,24,0,84,0,0,22,0
29899.4,115661.19,24,0,59,0,0,98,1
9322.78,821299.06,120,1833.91,38,0,0,16,0
19026.72,260788.15,48,0,30,0,0,74,1
16565.28,698761.81,24,2987.28,2,0,0,15,0
9755.3,251097.26,60,0,11,0,0,38,0
13566.5,162276.66,120,0,7,0,0,85,1
12030.58,401083.62,12,0,43,0,0,19,0
7605.27,612784.16,24,0,75,0,0,19,0
5930.7,353781.96,60,0,21,0,0,12,0
15603.65,422249.01,120,0,102,0,0,80,1
21630.48,383792.96,36,0,116,0,0,44,0
5901.38,597235.5,48,1535.12,61,2,0,0,0
7972.38,147158.42,240,0,84,0,0,91,1
11944.25,85328.29,24,1270.08,93,0,0,63,1
13291.57,615824.03,36,0,65,0,0,23,0
12161.13,240854.51,24,0,38,0,0,18,0
5172.49,89864.93,36,0,69,0,0,35,0
6866.29,85910.62,120,0,77,0,1,47,0
14408.19,559465.96,120,880.5,62,0,0,52,0
21780.68,253804.95,120,1321.27,68,0,0,94,1
19201.13,129414.38,60,0,104,0,0,97,1
9453.04,421119.92,36,0,43,0,0,17,0
11129.36,595148.32,36,0,110,0,0,21,0
21946.78,442196.66,48,1998.51,15,0,0,31,0
21807.79,528699.54,48,950.48,69,0,0,28,0
11873.33,187285.96,60,0,31,0,0,72,1
24839.61,530408.41,24,0,45,0,0,28,0
25819.18,136387.85,24,0,63,0,0,92,1
20585.05,297292.04,240,0,34,0,0,97,1
10259.0,283221.31,60,2448.61,1,0,0,11,0
12984.05,345670.26,24,0,112,0,0,22,0
16668.01,252838.03,48,0,108,0,0,75,1
13751.79,251482.96,60,0,93,1,0,64,1
21656.46,333199.39,36,726.29,17,0,0,45,0
25232.16,534656.0,48,0,48,1,0,45,0
11536.87,403326.0,36,0,114,0,0,21,0
8578.15,300004.24,12,0,83,0,0,19,0
18223.35,168078.22,240,0,8,0,0,94,1
17451.06,344218.63,36,1409.42,9,0,0,17,0
8471.04,251095.14,36,0,113,0,0,19,0
31732.06,60635.91,36,0,110,0,0,100,1
12277.79,348185.12,12,0,12,0,0,14,0
15684.0,247301.19,120,932.15,73,0,0,86,1
10814.8,972439.78,240,0,25,0,0,18,0
10048.83,352713.51,36,0,106,0,0,20,0
25395.82,169010.09,36,0,111,0,0,95,1
15959.62,285019.62,12,0,4,0,0,15,0
9891.18,137215.08,60,619.89,47,3,0,43,0
14821.68,767603.32,240,0,114,0,0,75,1
29089.36,258550.39,48,0,84,0,0,95,1
15177.56,337947.23,24,0,100,0,0,24,0
9860.44,647465.85,12,1669.73,73,1,0,11,0
12270.78,209210.52,12,1330.39,14,3,0,0,0
23708.66,83231.72,120,0,88,0,0,100,1
24470.05,118640.47,60,0,96,1,0,95,1
19741.51,911271.54,48,0,34,0,0,23,0
9474.16,314396.73,48,0,4,0,0,11,0
28726.05,241955.01,36,0,84,0,0,90,1
29183.36,787335.52,48,0,79,0,0,31,0
6966.02,81793.92,240,0,2,1,0,75,1
24515.63,794055.71,120,0,66,0,0,81,1
22479.84,349949.52,24,0,86,1,0,20,0
7415.86,781500.46,12,0,39,0,0,16,0
25861.2,591903.11,24,2644.74,102,0,0,31,0
29075.27,107607.8,60,0,13,2,0,81,1
4614.3,220761.76,60,0,12,0,0,9,0
21227.96,237737.36,48,0,37,2,0,65,1
15693.63,146046.75,48,2232.12,30,1,0,59,0
17422.82,174406.27,12,0,120,0,0,25,0
22486.95,758309.47,48,2690.52,61,0,0,29,0
8129.58,356295.51,48,0,115,0,0,19,0
8154.83,167035.95,24,0,17,0,0,12,0
10853.74,79300.08,120,2188.95,104,0,1,37,0
17741.67,138478.69,60,2894.03,16,1,0,63,1
11692.69,102918.54,240,1928.41,40,0,0,80,1
22974.27,720735.62,240,0,37,1,0,80,1
19441.14,298318.02,240,0,23,2,0,76,1
13219.88,52881.83,60,0,73,0,0,98,1
9834.91,21086.76,120,0,15,1,0,85,1
17077.37,419925.27,240,2788.34,23,0,0,71,1
10524.96,716951.99,48,0,107,0,0,21,0
14749.75,437935.57,240,0,112,0,0,88,1
11370.24,647888.55,48,0,14,0,0,13,0
29365.46,259291.19,12,1276.76,57,0,0,31,0
6976.67,418056.97,240,902.61,28,0,0,31,0
24695.99,422200.4,12,1351.03,77,0,1,0,0
14026.87,576470.29,60,0,54,1,0,13,0
15000.74,262554.4,60,0,95,0,0,76,1
9795.72,276130.21,48,0,63,0,0,20,0
9549.96,742723.27,240,0,87,0,0,41,0
11355.14,231525.82,48,0,80,0,1,10,0
10605.07,199568.93,60,0,110,2,0,52,0
10652.98,146112.89,120,0,40,0,0,87,1
10718.3,447826.49,12,0,89,0,0,21,0
6067.31,111567.99,12,1289.45,1,0,0,8,0
5761.23,597098.28,240,0,20,0,1,0,0
9687.12,75154.08,12,566.01,109,0,0,20,0
23447.05,143753.68,24,0,63,0,0,86,1
9052.76,527931.33,12,2064.79,46,0,0,18,0
16511.69,448156.71,12,0,98,2,0,7,0
21497.17,480497.34,12,0,54,1,0,18,0
24806.87,378723.88,24,0,6,0,0,21,0
11390.92,360249.41,12,0,42,0,0,18,0
16352.17,281919.22,36,0,61,0,0,44,0
11746.22,551833.01,36,0,86,0,0,21,0
12909.3,385719.25,12,2041.48,36,1,0,9,0
9986.33,228401.49,48,0,32,2,1,0,0
16282.65,839651.36,240,1265.41,82,0,0,67,1
22374.12,848251.41,120,2583.8,23,0,0,42,0
11952.85,307267.58,48,0,78,0,0,24,0
11137.33,298447.5,120,0,44,0,0,74,1
12947.42,633027.46,48,1735.61,102,0,0,22,0
25817.77,285359.18,12,0,17,0,0,24,0
12024.48,234483.09,240,2016.03,36,0,0,73,1
5072.02,139460.32,36,0,46,0,0,15,0
31441.34,754221.3,48,2581.28,53,0,0,30,0
16769.99,880833.83,24,0,36,0,0,21,0
21745.55,821987.31,240,0,91,0,0,88,1
27579.44,735074.31,240,0,117,0,0,97,1
29996.21,748460.69,48,2677.32,20,3,0,0,0
7534.84,122906.44,60,0,95,0,0,73,1
27275.25,224849.39,24,0,100,0,1,39,0
16881.65,539630.15,12,0,4,0,0,16,0
8423.98,426953.62,60,552.45,79,0,0,19,0
18803.69,203862.05,12,976.92,74,0,0,26,0
24218.09,627141.37,24,0,56,0,0,29,0
7913.35,440062.7,60,0,11,1,0,2,0
10011.49,153292.92,120,2329.58,60,0,0,66,1
21535.18,643895.16,12,2296.4,21,0,0,22,0
29036.83,480623.19,24,1114.96,58,0,0,31,0
8863.72,867929.1,48,1389.12,45,1,0,9,0
19817.0,328580.64,12,0,114,0,0,27,0
23718.56,728269.2,24,0,28,0,0,24,0
8744.22,84385.79,24,0,12,0,0,51,0
23896.08,229036.07,48,2585.65,64,0,0,82,1
11184.03,288581.43,60,1189.63,72,0,0,23,0
22310.09,671719.77,60,1150.4,81,0,0,29,0
7539.53,213963.63,60,0,65,0,0,34,0
11875.43,620586.73,60,0,2,0,0,12,0
24051.87,151993.91,120,616.84,55,3,0,76,1
8542.65,364637.02,120,0,71,0,0,53,0
24890.73,96539.27,12,1843.45,21,0,0,68,1
11436.58,764253.45,48,0,25,0,0,15,0
13930.16,505321.75,24,0,104,0,0,23,0
32067.71,168277.0,12,2322.32,57,0,0,49,0
20001.7,689481.6,36,0,40,2,0,6,0
16123.41,17671.55,24,0,3,0,0,93,1
11556.88,256556.02,12,0,30,0,0,16,0
26430.13,464868.02,120,0,63,0,0,96,1
12124.82,768983.87,24,1800.58,112,0,0,22,0
24791.03,268266.14,240,1348.56,6,0,0,92,1
20382.65,217450.58,60,0,91,0,0,91,1
11590.87,313560.2,120,0,14,0,0,69,1
15639.8,267249.84,12,0,60,0,0,24,0
13744.96,147329.36,36,0,88,0,0,76,1
8437.3,336751.51,48,0,72,1,0,10,0
22507.12,728150.61,60,0,40,0,0,26,0
30138.34,305211.93,60,0,12,0,0,88,1
9631.76,66952.34,60,0,32,0,0,86,1
14127.41,510801.08,24,1823.52,94,0,0,23,0
7829.84,528979.88,24,0,32,0,0,14,0
23624.11,171267.08,36,2977.78,116,0,0,79,1
19818.76,193835.09,60,0,95,0,0,93,1
28769.29,145965.94,12,0,86,0,1,27,0
10962.96,285236.97,240,0,105,3,0,61,1
7996.5,103670.56,48,0,74,0,0,74,1
31098.74,118558.28,36,0,33,0,0,99,1
20545.64,159346.81,120,0,30,0,0,97,1
30583.96,510562.78,36,0,45,3,0,25,0
16783.3,315458.71,12,0,47,0,0,23,0
11465.34,61735.63,12,2759.01,53,0,0,20,0
13664.72,402568.76,60,0,80,0,0,33,0
24862.91,101412.34,120,0,71,0,1,68,1
11194.49,287136.35,120,0,2,0,0,68,1
7261.12,731694.93,24,0,24,0,0,13,0
16538.7,289959.97,48,0,58,0,0,69,1
12793.83,213016.58,240,0,65,0,0,95,1
16363.0,377773.57,12,0,14,0,0,17,0
8882.77,255624.14,36,0,85,1,0,11,0
16148.57,331416.32,48,0,14,1,0,36,0
28356.11,139301.54,240,1750.78,50,0,0,100,1
26632.13,910599.34,12,0,101,0,0,31,0
13217.95,344942.28,60,0,111,0,0,47,0
6556.18,210340.5,24,1769.08,49,0,0,16,0
17779.46,158677.64,36,1266.05,89,0,0,77,1
7907.9,89057.85,48,0,92,1,0,68,1
16597.84,499968.38,120,0,89,0,0,78,1
12868.94,706452.6,120,0,8,2,0,0,0
7225.23,126369.09,12,0,102,0,0,18,0
9641.32,576844.95,24,2741.36,20,0,0,13,0
28051.86,573655.8,60,0,98,1,0,68,1
26463.06,648271.84,120,0,44,0,1,45,0
12849.94,313489.57,48,0,33,0,0,27,0
25788.08,311485.45,60,0,73,0,0,92,1
16714.69,391265.13,24,0,64,0,0,25,0
12147.55,321950.56,24,2159.92,63,0,0,22,0
23301.38,73145.6,60,0,63,1,0,97,1
22554.83,706469.66,48,947.74,85,1,0,20,0
6822.02,233254.05,60,705.92,84,0,0,18,0
11914.11,137204.96,12,1788.15,119,2,0,4,0
23592.01,349118.79,12,0,106,3,0,2,0
10686.92,793216.43,48,0,26,0,0,15,0
7449.39,825075.27,120,0,28,1,0,5,0
25565.17,495192.01,60,2214.73,11,0,0,57,0
15069.53,737994.52,48,0,81,0,0,24,0
23885.02,259183.52,48,0,81,0,0,89,1
11924.7,39847.23,120,0,75,0,0,100,1
8271.06,647497.38,120,0,42,0,0,16,0
6971.49,217941.98,60,0,81,0,0,21,0
7207.51,210266.75,24,0,76,0,0,18,0
11016.2,97909.77,120,0,85,0,0,95,1
26196.17,74750.92,60,1500.68,87,0,0,100,1
29227.27,466373.33,36,0,35,0,1,14,0
5091.86,393094.28,60,0,35,0,0,13,0
14028.43,327042.17,12,0,82,3,0,0,0
17847.22,864657.38,240,0,95,0,0,79,1
19843.49,664221.5,24,2570.53,94,0,0,27,0
13733.08,590976.15,48,1065.9,98,0,0,23,0
8625.13,324268.65,60,2442.31,49,0,0,17,0
14166.45,85458.7,60,872.04,47,0,0,87,1
5937.93,159884.98,36,0,45,0,0,16,0
20667.74,52844.58,36,0,20,0,0,96,1
14361.51,231270.65,60,0,12,0,0,69,1
8239.31,537581.22,24,0,81,2,0,1,0
9807.29,84581.81,24,0,105,1,0,58,0
23949.18,267935.41,60,0,107,0,0,93,1
15218.81,134717.2,48,0,74,0,0,88,1
24948.77,802584.02,36,0,110,0,0,30,0
15316.93,642610.52,12,0,115,0,0,24,0
25381.98,820160.98,24,0,32,0,0,26,0
11190.03,198418.83,120,0,94,1,0,77,1
5150.99,58606.66,12,0,67,1,0,8,0
10568.61,159614.99,36,0,46,0,0,52,0
7702.51,292930.44,60,0,54,0,0,18,0
28562.01,599553.37,24,776.38,59,0,0,31,0
10572.46,664985.42,12,0,35,1,0,8,0
14378.89,482944.36,60,0,4,0,0,14,0
8792.84,455325.98,240,0,4,0,0,62,1
6047.83,152746.99,24,1881.15,57,0,0,18,0
23939.1,114084.16,120,0,101,0,0,100,1
18581.5,143377.36,36,0,73,0,0,87,1
20010.46,446256.92,12,1555.16,12,0,0,19,0
28020.54,679083.71,24,2257.26,48,1,0,20,0
17166.79,523795.83,240,0,55,0,0,88,1
10706.46,146512.42,24,2643.18,38,0,0,17,0
7404.54,58516.64,240,0,80,0,0,97,1
6339.44,603978.33,24,0,94,0,0,18,0
15604.92,249330.51,60,0,84,0,0,78,1
20295.93,317054.55,48,0,61,1,0,67,1
22631.06,521668.44,12,2346.12,16,2,0,4,0
20998.92,253751.29,240,1225.83,17,3,0,64,1
7722.83,96112.93,60,1751.58,107,0,0,50,0
11520.09,238623.0,24,0,88,0,0,21,0
11002.69,580026.54,24,0,93,0,0,21,0
11982.72,452304.28,60,2889.7,84,0,0,22,0
12685.23,83919.51,36,631.01,97,0,0,81,1
15169.47,122296.52,12,0,78,1,0,15,0
16626.41,488970.45,24,2027.96,105,0,0,25,0
8708.32,287334.23,12,0,95,2,0,1,0
15912.86,400863.33,36,2414.93,10,0,0,16,0
7765.48,237242.58,60,0,72,0,0,25,0
8386.68,520361.64,48,0,7,0,0,10,0
6108.15,58791.99,60,2277.77,65,1,0,19,0
12933.77,72104.61,48,0,59,0,0,93,1
12019.52,306712.73,120,0,42,0,0,76,1
32214.7,142918.28,36,0,97,2,0,83,1
16880.59,463614.73,48,0,63,3,0,0,0
29691.05,171507.7,48,0,109,0,0,100,1
16213.13,437039.34,24,2565.27,37,0,0,20,0
27380.34,559195.11,36,0,56,0,0,30,0
14267.8,566180.85,24,0,81,0,0,23,0
5626.33,49588.94,24,0,64,1,0,54,0
9827.0,37839.09,24,0,45,3,0,58,0
8653.56,637065.05,24,0,60,3,0,0,0
7626.14,724244.5,60,0,97,3,1,0,0
8823.96,425318.26,36,0,110,0,0,20,0
21685.5,802428.99,60,1142.72,8,0,0,19,0
29462.68,483443.23,120,0,50,3,1,28,0
14382.52,88143.29,12,0,9,2,0,14,0
27842.23,57835.61,36,0,111,3,0,81,1
19252.04,494350.85,48,2902.83,31,2,0,4,0
11068.67,370302.43,12,2212.97,35,0,0,17,0
6668.14,180060.42,12,0,93,3,0,0,0
14142.61,351102.16,120,0,87,0,0,81,1
15957.67,349795.74,48,0,39,0,0,43,0
9719.84,447236.32,60,1675.03,27,0,0,15,0
10043.98,186519.7,24,1864.21,78,0,0,20,0
7531.91,374133.56,36,0,13,0,0,11,0
13252.11,643643.83,48,0,21,0,0,17,0
13672.47,235865.67,240,0,114,0,0,95,1
12126.35,245676.29,24,2301.22,11,0,0,14,0
14804.15,425885.04,60,1027.59,119,1,0,15,0
9420.48,380220.93,240,0,113,0,1,37,0
8516.73,735894.67,48,0,52,0,0,18,0
5316.98,139037.89,60,2511.21,92,1,0,8,0
7626.53,716257.76,24,0,100,0,0,19,0
30869.11,291362.59,120,0,40,0,0,100,1
27177.27,353576.66,48,0,6,0,0,77,1
6200.54,231888.96,60,761.9,71,0,0,18,0
7355.2,798927.46,36,0,117,0,0,19,0
18725.82,253573.25,120,2959.66,47,3,0,51,0
10246.67,127570.81,240,0,56,0,0,94,1
7388.82,700773.66,36,0,85,2,0,1,0
20486.8,377766.25,48,0,75,0,0,67,1
8883.42,411934.96,24,0,36,0,0,16,0
14786.56,124560.88,60,2451.94,106,2,0,58,0
15173.37,174392.13,60,0,79,0,0,86,1
17557.96,661505.81,120,0,23,0,0,64,1
23261.73,281920.51,24,0,59,0,0,45,0
10011.72,444238.24,48,0,88,0,0,20,0
11637.14,528031.44,60,0,117,3,0,0,0
20612.26,113660.44,48,0,109,0,0,98,1
10758.16,271389.13,120,0,32,0,0,74,1
25937.22,443813.38,120,0,81,0,0,97,1
19674.3,911695.99,60,2697.06,2,0,0,17,0
8985.37,749450.23,12,1173.38,102,0,0,20,0
14560.42,518738.21,240,2038.97,50,0,0,69,1
6958.02,144286.83,24,0,27,0,0,13,0
21925.55,388565.8,60,0,4,0,0,70,1
7455.07,979943.72,24,2456.05,86,0,0,19,0
29213.17,48127.0,60,0,90,1,1,61,1
11982.95,190540.7,24,524.27,22,0,0,16,0
14649.04,361944.09,24,0,6,0,0,14,0
22143.14,373175.72,36,0,54,0,0,49,0
12729.62,276923.45,60,0,45,0,0,63,1
12259.72,150143.43,12,0,120,0,0,22,0
10502.91,391223.33,48,0,95,0,0,21,0
14324.23,250058.85,24,0,87,0,0,23,0
8129.48,488655.46,24,1215.35,45,0,0,17,0
31210.93,829175.58,48,1921.62,97,0,0,31,0
21614.64,263418.3,48,0,82,1,0,75,1
20491.09,102238.76,48,0,31,1,0,85,1
6383.41,439746.29,36,0,48,0,0,16,0
11673.44,588309.74,24,1140.11,31,1,0,7,0
10022.42,289415.14,36,0,63,0,0,20,0
15088.08,306537.09,60,957.79,71,0,0,59,0
7128.93,587793.08,48,0,89,3,0,0,0
11079.65,353604.73,24,0,39,1,0,9,0
11371.15,393368.53,24,1560.27,1,2,1,0,0
18257.22,266793.91,12,0,87,0,0,26,0
15092.64,208436.12,36,0,33,0,0,62,1
4497.8,420134.09,12,0,110,0,0,17,0
21988.19,582716.83,36,1985.63,83,2,0,10,0
22249.61,195878.17,240,0,25,0,0,100,1
10441.17,214481.99,12,1712.81,50,2,0,1,0
11470.98,770170.36,60,2215.11,20,0,0,14,0
21300.35,769208.38,60,0,55,0,0,27,0
8022.16,80085.11,48,0,91,1,0,71,1
8346.79,597535.53,60,1395.82,30,0,0,14,0
14516.33,148277.7,48,0,29,0,1,38,0
7240.39,730081.78,48,2966.23,5,1,0,0,0
24041.6,347321.27,12,0,52,0,0,29,0
20858.95,115687.87,60,0,105,0,0,100,1
24812.91,441230.87,48,0,47,3,0,44,0
25271.98,503611.81,24,0,77,0,0,31,0
15968.44,59761.41,120,0,58,0,0,100,1
14508.6,130762.76,36,0,32,0,0,75,1
9744.4,479111.28,36,0,60,0,0,20,0
22378.3,517117.0,60,0,25,0,0,60,1
11604.29,614705.4,48,0,112,0,0,21,0
16425.26,880055.63,36,0,56,0,0,24,0
8532.71,638558.28,24,1389.86,104,0,0,19,0
9302.08,717120.68,12,1955.68,5,0,0,11,0
27288.22,182908.45,24,0,62,0,1,45,0
33579.5,219682.5,48,0,102,0,0,100,1
13174.55,138965.89,60,2524.46,34,0,0,64,1
29800.72,357138.63,12,0,77,0,0,31,0
10854.84,218742.06,24,0,105,0,0,21,0
17450.18,112611.62,12,0,112,0,0,36,0
7708.18,269736.29,12,0,2,0,0,9,0
20270.63,62508.62,48,1113.64,83,0,0,98,1
11158.48,333107.61,36,0,79,0,0,21,0
8424.19,55431.0,24,0,117,0,0,75,1
11020.15,290617.53,120,0,33,0,0,74,1
11199.73,132023.52,240,0,58,1,1,47,0
12084.91,382480.63,120,0,10,2,0,47,0
12810.03,438240.77,48,1033.17,4,0,0,13,0
13366.37,427896.17,240,0,52,3,0,58,0
6284.78,364023.3,48,0,107,0,0,18,0
6154.23,134242.84,48,0,83,2,0,22,0
21359.57,146360.8,48,0,101,0,0,96,1
29736.64,795597.76,12,0,118,0,0,31,0
12759.62,334427.26,12,0,57,0,0,22,0
18740.22,392751.32,60,583.26,54,0,0,64,1
10571.08,396307.06,48,0,111,0,0,21,0
14821.74,470044.68,240,0,59,1,1,37,0
14805.54,267381.41,120,0,80,0,0,89,1
9237.03,162525.21,120,0,66,0,0,85,1
9508.13,21204.65,48,0,80,0,0,98,1
16992.76,688637.78,60,0,9,0,0,17,0
18691.97,508340.82,24,0,104,0,0,26,0
8811.17,469667.79,24,0,47,1,0,9,0
13655.18,93665.21,36,0,7,0,0,78,1
9983.41,37454.07,120,0,2,3,0,62,1
19876.23,567798.68,12,0,54,0,1,0,0
20065.75,570289.31,240,0,107,3,0,65,1
11864.4,344104.83,12,0,95,0,0,22,0
9810.37,160662.43,12,2155.16,46,0,0,18,0
9372.13,463026.74,120,0,54,1,0,28,0
8533.67,177203.8,36,0,16,3,0,0,0
16011.07,75231.06,48,868.76,61,0,0,92,1
5216.02,772729.58,120,2047.35,42,3,0,0,0
18490.27,321218.0,48,1762.56,111,0,0,50,0
21532.3,526522.71,60,0,92,2,0,42,0
12801.3,402233.73,24,0,6,0,0,13,0
7132.32,237584.38,60,0,107,0,0,18,0
19775.28,605417.71,120,1681.83,70,0,0,70,1
20447.31,316059.77,24,0,13,0,0,19,0
11949.81,82049.27,48,1622.22,34,0,0,73,1
17665.99,806411.93,60,1802.08,21,3,0,0,0
9331.99,142051.69,120,1922.88,12,0,0,60,1
6872.32,582778.46,48,2757.36,18,3,0,0,0
22172.17,385668.42,24,1541.87,14,1,0,11,0
8269.8,94957.72,240,0,119,0,0,95,1
29313.27,612803.66,12,733.09,86,0,0,31,0
19034.05,289384.89,48,0,82,0,0,76,1
5910.57,268907.99,12,1177.92,107,0,0,18,0
5457.72,719133.21,120,0,28,0,0,12,0
30101.44,158226.31,36,0,1,0,0,89,1
4787.23,355092.52,24,0,59,0,0,17,0
26344.76,422477.49,60,2719.24,44,0,0,72,1
9439.01,240652.45,120,0,54,0,0,76,1
10518.36,60356.26,60,2879.5,59,0,0,68,1
13737.5,212684.75,120,0,50,0,0,89,1
7634.98,526379.87,240,0,119,0,0,53,0
8029.36,630447.47,60,0,31,0,0,14,0
18311.04,258582.64,48,0,117,2,0,60,1
13222.44,134191.06,48,0,78,0,0,83,1
18892.32,995661.61,120,0,41,0,0,33,0
10975.55,124016.13,60,0,22,3,0,51,0
9064.72,472617.03,48,0,90,3,0,0,0
16918.4,746394.7,36,2880.02,67,0,0,25,0
23481.25,68956.94,60,0,14,0,0,99,1
7268.87,330822.54,24,0,11,0,0,11,0
16861.34,221259.02,12,2276.07,50,0,0,23,0
12919.8,674910.91,60,0,12,0,0,14,0
16428.91,589641.08,36,0,74,0,0,25,0
15704.79,664847.45,12,0,2,1,0,5,0
10143.09,110411.38,48,1890.46,58,0,0,57,0
16483.57,451666.19,36,0,61,0,0,25,0
13036.45,595941.93,24,0,41,0,1,0,0
6492.69,217555.56,24,1249.99,7,1,0,0,0
31733.96,362094.36,240,0,80,3,0,80,1
18739.64,512255.32,24,0,61,0,0,26,0
11641.85,734253.64,120,0,72,0,0,21,0
5812.15,178507.13,48,0,64,0,0,18,0
28673.57,582373.73,48,1509.77,27,1,0,35,0
21349.46,401057.52,240,2149.16,1,0,0,80,1
9884.43,368596.46,120,0,84,0,0,66,1
20439.74,177434.15,60,0,16,0,0,87,1
10678.33,98154.62,240,0,45,0,0,96,1
29271.1,427057.13,48,2005.94,115,0,0,75,1
6617.56,832674.98,24,0,99,0,0,18,0
27532.97,700027.68,48,0,114,0,0,35,0
5873.99,714511.12,48,0,87,0,0,18,0
7592.25,268264.67,60,0,74,1,0,10,0
31430.01,291337.86,60,0,53,0,0,96,1
9578.08,182226.29,240,2736.59,1,0,0,53,0
5207.44,607136.4,24,0,41,1,0,5,0
26453.33,565047.57,60,0,43,0,0,73,1
9688.21,135939.06,24,0,58,0,0,20,0
17126.46,289898.66,36,1782.53,118,0,0,25,0
11844.85,254768.46,60,2056.17,102,0,0,27,0
8203.91,379118.01,48,0,40,0,0,16,0
13702.64,115081.47,12,0,18,0,0,16,0
9325.51,525612.34,120,0,42,0,0,18,0
10561.76,553355.05,48,0,58,0,0,21,0
6537.89,129584.23,48,0,71,0,0,51,0
19711.39,172674.84,120,0,61,0,1,60,1
21142.46,245031.48,48,0,10,0,0,78,1
9938.52,193922.83,60,0,76,3,0,41,0
8412.71,397346.76,120,0,67,0,0,42,0
8359.51,140463.61,240,0,27,0,0,87,1
16750.39,363786.84,12,0,68,1,0,16,0
8368.21,155161.81,48,2398.24,4,0,0,10,0
14686.74,235234.38,48,0,4,0,0,62,1
13819.44,559248.04,24,0,58,0,0,23,0
9366.45,246366.84,60,0,96,0,0,44,0
10813.02,118449.28,240,0,38,1,1,43,0
10846.72,607898.4,36,1181.21,44,0,0,18,0
6845.92,621030.7,36,2678.2,104,0,0,18,0
18130.96,207450.11,12,0,59,0,0,26,0
7059.05,387205.02,36,2176.38,34,0,0,14,0
17485.39,194538.2,60,0,96,0,0,88,1
15122.07,157849.88,48,0,22,3,0,51,0
5397.34,232735.4,48,2000.38,90,0,0,17,0
16277.73,221442.93,48,623.85,92,1,0,66,1
19294.21,162515.19,60,1564.58,118,0,0,87,1
22146.25,567995.43,120,0,34,0,0,81,1
7699.55,223214.25,36,0,107,0,0,19,0
26519.14,386386.38,120,0,88,0,0,99,1
7697.38,401906.44,36,1229.79,115,0,0,19,0
13586.91,687741.37,240,1939.72,109,0,0,52,0
10298.63,589300.44,12,620.78,9,0,0,13,0
8830.74,730340.34,48,0,23,0,0,14,0
8918.56,108954.5,240,0,74,0,0,95,1
9507.47,76871.39,60,0,39,0,0,86,1
14610.78,362354.81,12,0,6,1,0,5,0
12056.84,61672.56,12,0,33,0,0,55,0
12111.09,396431.22,12,0,74,1,0,13,0
8953.63,338485.44,120,0,40,0,0,62,1
29009.47,304646.5,60,0,112,0,0,95,1
19384.27,143157.18,48,0,110,0,0,94,1
10738.13,157446.77,12,2435.24,63,0,0,21,0
18317.43,709891.25,120,2759.44,102,0,0,35,0
6906.58,699674.4,60,0,81,0,0,18,0
17751.34,447861.63,48,0,58,0,0,31,0
8424.74,125460.28,240,0,38,2,0,71,1
29092.7,152698.5,12,0,118,0,0,65,1
14278.13,336334.09,48,0,21,0,0,30,0
9070.06,171691.21,12,1255.63,83,0,1,0,0
17108.59,666018.17,12,0,89,0,0,25,0
27836.95,152929.38,12,1072.9,37,2,0,30,0
15356.14,490151.75,240,0,84,1,0,78,1
9133.75,453662.77,36,2312.18,105,0,0,20,0
16912.24,57361.12,24,0,78,0,0,94,1
12252.43,753884.52,120,0,112,1,0,13,0
6688.26,345707.87,240,0,5,0,0,60,1
18343.42,496992.66,36,2336.63,33,0,0,22,0
13410.78,813870.84,60,0,23,0,0,17,0
27980.53,501456.11,12,0,7,0,0,22,0
8458.15,290797.01,240,0,55,0,0,80,1
7801.79,471310.47,48,2195.12,114,0,1,0,0
10708.41,265799.9,36,0,19,0,0,14,0
6137.28,568025.22,240,0,38,1,0,5,0
5695.56,84225.8,12,600.32,109,0,0,17,0
23595.14,215263.33,48,0,76,0,0,92,1
14595.54,51478.33,48,0,66,0,0,98,1
30428.94,457021.59,240,0,49,0,0,100,1
9212.33,857944.06,24,0,73,0,0,20,0
14324.86,633250.13,24,1706.1,89,0,0,23,0
14425.02,637574.45,120,0,11,0,0,45,0
21510.79,474443.92,36,760.6,117,0,0,28,0
7794.38,624634.86,240,0,78,0,0,36,0
13126.11,532541.16,240,0,107,0,0,80,1
10890.99,94544.04,60,0,109,3,0,61,1
9701.99,153002.61,48,0,28,0,0,64,1
5067.8,244245.83,24,2280.4,13,0,0,9,0
16126.49,430959.59,36,1987.67,85,3,0,0,0
11867.34,601832.28,12,0,46,3,0,0,0
14317.74,531607.57,240,511.54,65,0,0,80,1
22926.44,513184.16,60,2812.54,17,0,0,35,0
28185.68,556358.44,12,0,38,0,0,27,0
25543.1,845532.64,12,1927.09,103,0,0,31,0
17784.52,444095.41,240,0,11,1,0,77,1
10436.87,785940.92,48,0,31,0,0,16,0
22777.8,345801.7,24,0,96,0,1,0,0
22355.31,221504.6,120,2723.32,77,2,0,73,1
13857.8,174330.43,60,0,66,1,0,75,1
14744.72,328878.23,48,555.18,37,1,0,21,0
7209.6,714601.16,60,0,111,0,0,18,0
13288.93,378980.5,120,0,9,0,0,69,1
14376.51,308227.63,12,2142.26,8,0,0,14,0
9708.89,602115.78,36,0,107,0,0,20,0
9608.59,218247.65,12,2238.38,9,0,0,12,0
16849.09,976824.8,120,0,81,0,0,25,0
18908.63,151948.46,12,640.34,73,0,0,26,0
16727.77,118962.35,12,1908.64,84,0,0,25,0
11956.97,449566.87,240,0,101,0,0,82,1
